IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240917895649755,467026108158,119798809959667,125.62.149.142,240,83,24083,62122178,79545388,18493609,240-83-2388,240-83-2388-84,3G
240657855161810,467041468011,968959697587121,80.190.177.231,240,11,24011,33233452,89592926,85855691,240-16-4187,240-40-8197-67,4G
240639026155583,467027045023,242292772790693,191.248.63.123,240,28,24028,43674608,71793230,43368353,240-80-6606,240-93-9205-89,3G
240958200571452,467025168332,656082129159213,192.48.133.46,240,59,24059,68102359,90179651,70117911,240-59-9834,240-59-9834-63,5G
240731190891699,467053536844,108993634443436,155.65.53.104,240,15,24015,36581514,88983105,73023165,240-15-4453,240-15-4453-59,4G
240179485415380,467070236904,741139634569506,138.143.7.244,240,15,24015,42743379,72925373,10094023,240-15-3815,240-15-3815-31,4G
240851555861436,467026204983,158874182839229,31.249.127.232,240,66,24066,76130733,75876654,82922066,240-66-9611,240-66-9611-70,5G
240076241423036,467011176750,604689904151646,134.198.127.134,240,21,24021,76157820,89855793,58097069,240-21-6237,240-21-6237-79,4G
240979468116011,467085900524,346475361079131,106.43.188.199,240,40,24040,69297354,11099335,24503141,240-40-9524,240-40-9524-66,5G
240436608488099,467017094489,835240757749124,163.89.66.133,240,12,24012,29267824,56129348,46008138,240-38-6799,240-23-8682-24,3G
240898858012412,467083261939,367417268317578,5.18.157.52,240,73,24073,72540321,92800409,12212355,240-73-9544,240-96-4171-43,4G
240417562427117,467026414279,898363341980236,204.135.92.53,240,60,24060,51847020,20583203,74998403,240-60-5224,240-60-5224-22,4G
240668843362331,467041061577,620141830870485,122.2.177.213,240,13,24013,34085308,10215910,65377433,240-13-1064,240-13-1064-72,3G
240254492230724,467011544681,139956975420230,172.101.121.24,240,16,24016,81983277,46879466,29823790,240-23-7342,240-40-5907-86,5G
240180994712305,467020732325,933223077858199,208.176.124.70,240,25,24025,54678442,22361670,42494600,240-25-3927,240-25-3927-85,4G
240243761224650,467085298402,485638263266446,99.69.8.81,240,62,24062,55131256,55024680,51478038,240-62-2017,240-62-2017-66,3G
240749348767563,467029827413,671449590048382,204.225.24.41,240,76,24076,69197847,39425798,15520249,240-76-6584,240-76-6584-44,4G
240051244205608,467090001809,183839351478655,2.148.7.236,240,17,24017,46929890,57524452,74013137,240-17-6246,240-17-6246-69,4G
240487730373526,467018311579,315429012667593,168.177.248.1,240,59,24059,94805358,70044096,63968401,240-59-4606,240-59-4606-12,4G
240879815110633,467084399051,964312910960996,36.130.114.68,240,47,24047,44490321,74451945,83566510,240-84-1271,240-06-3339-31,3G
240556293491496,467031826998,370649831067149,113.38.251.237,240,5,24005,71006235,69954144,20045665,240-05-8417,240-05-8417-68,5G
240267500889130,467029208312,144919404071297,121.46.163.226,240,77,24077,77940368,93109053,82122821,240-77-7789,240-77-7789-22,5G
240842690437656,467086009016,910874895173142,131.93.57.240,240,69,24069,13560624,76472555,62298619,240-69-2328,240-69-2328-17,3G
240222485876373,467094161470,748163339622391,221.66.2.29,240,49,24049,88159327,56758814,60769466,240-49-2137,240-49-2137-10,3G
240831996614463,467089121227,765758658195908,215.133.40.134,240,26,24026,25120303,95948767,89188757,240-26-3888,240-26-3888-75,4G
240615309456172,467071743820,701546458714568,133.130.9.47,240,20,24020,85774407,68937370,27005740,240-09-3284,240-04-4160-68,3G
240137364066519,467076798079,567040285547554,58.15.244.230,240,15,24015,95875720,55425453,80293483,240-15-9429,240-15-9429-60,5G
240859780331831,467026713999,404986781691652,20.244.77.168,240,22,24022,87841834,99421854,77398663,240-22-7391,240-22-6569-32,3G
240507005602799,467098740844,109763975031000,17.29.65.28,240,79,24079,95038113,59864678,58694379,240-77-2813,240-97-2006-31,3G
240248886407523,467028339173,480001236445040,31.19.115.223,240,7,24007,47542674,16901479,77916259,240-07-3073,240-07-3073-27,3G
240929641146697,467060768270,835798756300666,188.194.160.111,240,77,24077,62724077,73533514,33333366,240-77-6491,240-77-6491-95,4G
240530813252850,467045906210,934491947468777,45.164.114.153,240,69,24069,11778286,94229997,74046608,240-98-8015,240-31-8740-65,5G
240468067342694,467096865347,701963566882801,87.207.59.249,240,86,24086,53378332,35192437,19951387,240-93-7508,240-03-3004-89,4G
240693222098022,467056330138,253992200178582,67.22.30.205,240,95,24095,51891532,41519014,87677665,240-95-3060,240-95-3060-34,3G
240582980508404,467018610341,610237873331334,194.138.115.206,240,9,24009,38833648,55604778,80434890,240-17-2180,240-39-8040-16,3G
240297203936176,467046274710,119835239874339,49.60.53.241,240,1,24001,13400526,68124921,92944521,240-01-3677,240-01-3677-95,4G
240412670240344,467064573655,252604176720037,96.157.129.222,240,50,24050,86359371,62236162,36178182,240-50-3590,240-50-3590-29,4G
240551999514146,467064451185,371397257656325,63.161.206.51,240,71,24071,34803544,64556440,88578973,240-17-7176,240-14-1396-46,4G
240572514399761,467027189971,151777217055917,38.154.210.113,240,85,24085,40479715,65773052,60093905,240-85-8580,240-85-8580-30,5G
240133041522799,467011069913,417047548776073,45.116.160.52,240,74,24074,46087980,89044932,68392735,240-99-6494,240-56-2907-48,4G
240314429968757,467012139996,905909759680690,34.67.176.184,240,13,24013,70596400,56199939,56037278,240-13-7313,240-13-7313-50,5G
240383711287145,467026671110,785869272905784,92.72.36.139,240,10,24010,13701999,62395696,38548254,240-10-1882,240-10-1882-62,3G
240394589027649,467008413046,668621796584886,179.67.85.228,240,71,24071,11124758,34309548,70858582,240-71-9178,240-71-9178-89,5G
240862304204459,467080195891,194264487139132,69.85.182.110,240,9,24009,94644361,30084773,24465549,240-42-5630,240-65-4214-37,4G
240530895830503,467097414412,336416539966667,45.84.61.165,240,77,24077,71213674,54605124,42100654,240-77-6783,240-77-6783-26,4G
240608412295300,467010802334,434686935218579,153.172.36.105,240,17,24017,50184564,53852755,50536989,240-91-9940,240-88-5793-24,3G
240331226707971,467092733391,318099931434366,18.230.82.148,240,14,24014,33458573,74270984,87007156,240-14-8730,240-14-8730-67,5G
240177999119610,467039251924,175368372305778,107.171.206.214,240,84,24084,36117248,83782127,47426964,240-13-6708,240-95-8577-44,5G
240285173762818,467071546339,375143170262671,18.231.97.114,240,43,24043,21292433,48559639,93093700,240-43-8708,240-43-8708-58,5G
240926526818285,467025028993,928014925229869,73.118.67.60,240,65,24065,76997355,61322974,66036052,240-65-7165,240-65-7165-82,5G
240254260841399,467065077261,761292094635990,204.169.166.119,240,9,24009,67271423,42752467,99840985,240-09-3095,240-09-3095-16,3G
240086430467264,467066182174,822621673487041,94.37.75.223,240,46,24046,89031224,74715847,60054426,240-46-9026,240-46-9026-18,5G
240029846532903,467054180631,331893184305353,54.150.252.105,240,18,24018,44504075,92423471,87500519,240-18-3243,240-18-3243-54,3G
240577210875030,467068546943,877423861999445,134.197.159.246,240,27,24027,57348507,70619960,40456657,240-27-2397,240-27-2397-64,3G
240837686513244,467043675385,100267040472029,110.8.219.145,240,67,24067,27611652,56999944,15719422,240-06-8119,240-10-8784-84,4G
240027587695386,467090715676,489488472029050,51.220.106.227,240,41,24041,92201182,58663111,80313366,240-41-6181,240-41-6181-48,4G
240099482743153,467061714620,565065356867047,197.113.23.171,240,14,24014,52454452,34923301,90722565,240-14-8556,240-14-8556-97,5G
240207600842062,467036025473,741551072839500,51.205.26.39,240,67,24067,41836307,83947348,64704912,240-67-1559,240-67-1559-87,3G
240587625048815,467023952730,166189872737408,39.88.182.183,240,28,24028,24004150,25437457,26793989,240-28-7311,240-28-7311-91,5G
240568877894588,467027691458,203137208120481,58.121.214.26,240,77,24077,90810413,17707729,17744819,240-77-5240,240-77-5240-71,4G
240502022905320,467053009194,207542001540584,135.72.61.11,240,67,24067,64533025,77310579,38910654,240-67-2037,240-67-2037-45,3G
240277564677767,467057402380,718618305804869,94.242.76.224,240,66,24066,63229299,66412214,96533840,240-66-9850,240-66-9850-26,5G
240441608158762,467097137157,663532424989659,190.78.10.62,240,25,24025,80568825,51061072,91773295,240-25-6755,240-25-6755-47,4G
240916351022577,467041786255,167621010350186,138.32.137.30,240,34,24034,44643980,65458390,16589594,240-34-5777,240-34-5777-66,4G
240559828082141,467003228169,270062796963547,32.155.171.28,240,42,24042,86617543,65594201,41024174,240-42-3039,240-42-3039-31,3G
240733346950349,467000673584,375279832041866,67.44.24.205,240,66,24066,78330638,43845117,25144515,240-66-6502,240-66-6502-68,4G
240567896691060,467048092272,382309983728956,159.106.210.220,240,41,24041,53316554,88263307,70392601,240-76-2797,240-18-3229-84,5G
240159027392961,467067360868,110133170799203,148.200.31.25,240,85,24085,61726343,73189065,37629738,240-85-3650,240-85-3650-44,4G
240955533729194,467077471108,344730593008674,32.225.115.44,240,45,24045,58842979,12272435,46507753,240-53-5931,240-48-5766-61,3G
240699698783364,467097266643,190148730479706,172.180.143.137,240,49,24049,14888065,48878516,91481442,240-49-5827,240-49-5827-15,4G
240821783316876,467031205255,126499727119417,219.66.52.220,240,88,24088,62557566,46952544,67959402,240-49-4954,240-04-6428-66,4G
240385487514293,467054379825,441347149166359,193.128.50.238,240,68,24068,11768570,16730731,32108381,240-40-5774,240-23-9566-86,4G
240579339490957,467084944532,688610267533573,170.18.173.58,240,10,24010,95910238,11140166,14232850,240-28-1699,240-85-1777-29,3G
240214514976968,467050062538,227374889479005,166.136.145.142,240,49,24049,83651406,17430883,93525379,240-49-7369,240-49-7369-19,5G
240863629307492,467007105735,845193431775192,200.194.211.241,240,61,24061,68152698,38255527,80536656,240-61-9366,240-61-9366-80,5G
240644484143262,467049412639,165830101674627,172.71.219.136,240,13,24013,39820465,43394117,18376793,240-13-1437,240-13-1437-90,3G
240022699251700,467073239943,768204309036291,80.240.47.101,240,37,24037,81424906,78095364,91475890,240-37-1772,240-37-1772-13,3G
240905965552077,467006425734,185436846775201,156.83.174.194,240,67,24067,82749728,75823947,80745879,240-67-2637,240-67-2637-78,3G
240749306284421,467087767017,690662859148663,108.195.125.156,240,45,24045,16531056,86533725,96561362,240-45-7617,240-45-7617-89,5G
240934371330116,467021868114,599305040164004,26.20.46.134,240,77,24077,78635396,92384899,46238376,240-77-4285,240-77-4285-16,4G
240027965818898,467047472038,430669832882411,106.118.45.195,240,8,24008,25352346,88515519,72657303,240-08-9956,240-08-9956-18,5G
240116193920788,467028984584,220205750763787,11.118.140.50,240,35,24035,27651019,57478080,76055669,240-35-8266,240-35-8266-29,5G
240225285785988,467011607121,296496110729462,110.130.6.141,240,85,24085,31015488,44421821,32918216,240-85-7930,240-85-7930-69,5G
240842194208266,467011768351,501516196244601,167.67.137.74,240,40,24040,69848805,61389302,34018850,240-80-4931,240-87-3884-55,4G
240670151172752,467009358463,477358548431098,77.184.197.83,240,36,24036,63462739,44894949,32123192,240-46-6245,240-80-2635-10,3G
240769774521694,467048431071,459482956771584,204.211.183.145,240,75,24075,20789253,36196207,68698293,240-75-8007,240-75-8007-89,5G
240420587736255,467094888633,169142332001016,125.36.187.53,240,70,24070,50238142,63914404,79129518,240-70-4782,240-70-4782-31,4G
240362960084552,467049767171,864714465548496,46.134.5.74,240,52,24052,82837052,35863562,79713775,240-52-7787,240-52-7787-27,5G
240605644966332,467027280237,652443977488676,2.166.136.46,240,75,24075,29540634,66471858,38286471,240-14-5057,240-33-7797-40,4G
240157134914731,467060542012,567693963720227,187.36.236.43,240,77,24077,89928571,29275722,61089452,240-77-9875,240-77-9875-53,5G
240215305686806,467010722148,427802280051258,18.41.222.39,240,70,24070,85113297,21499351,21758300,240-70-2167,240-70-2167-34,3G
240572828994509,467005301451,999913785554554,126.16.201.159,240,93,24093,48415596,30274552,25380638,240-62-9135,240-17-4653-14,3G
240519610550323,467020824445,722925677358522,104.138.200.23,240,41,24041,70849664,69794534,51390341,240-41-1632,240-41-1632-52,3G
240012570099813,467016191260,152857922737558,115.235.65.28,240,47,24047,20744241,99411269,27068412,240-47-9776,240-47-9776-10,5G
240600059594058,467031054975,654062059195378,167.91.238.48,240,38,24038,50409046,62170728,16810791,240-38-1815,240-38-1815-23,3G
240802952425318,467048292968,288956625700790,66.121.122.213,240,41,24041,79265499,98896256,39958768,240-40-7508,240-21-8742-12,3G
240055777455228,467053602173,109234365509894,198.68.18.1,240,98,24098,99056145,41577405,44741298,240-66-1598,240-05-4445-17,5G
240751198529074,467057372577,795735313149486,135.199.170.130,240,84,24084,88356403,95939084,96683976,240-84-3808,240-84-3808-27,4G
240603153166440,467065083008,378332831118380,48.59.183.225,240,86,24086,22085887,42118530,72480957,240-04-9864,240-75-6859-56,4G
240139597949710,467096172840,564947008893143,143.16.126.198,240,5,24005,76789401,27278511,24329306,240-23-5351,240-64-5523-51,3G
240480568061016,467042622116,586195876921675,19.55.176.75,240,37,24037,30469975,45443295,12763121,240-37-6738,240-37-6738-95,4G
240619286689755,467079242849,523281046276910,141.137.38.46,240,14,24014,49434882,40394512,77232738,240-71-6603,240-41-5136-74,4G
240880512597887,467046560707,661532864511488,206.225.91.14,240,90,24090,67827418,64017494,96509214,240-90-1975,240-90-1975-33,3G
240850339996830,467060776684,782826608581374,222.143.37.38,240,60,24060,56963128,68634627,14484780,240-62-5137,240-97-8823-28,4G
240768771454395,467013789628,784424950629199,129.156.216.45,240,77,24077,33161698,63800823,76732603,240-77-9769,240-77-9769-26,5G
240829784111789,467085886951,128133803043847,10.23.178.101,240,13,24013,13553379,98375470,64952895,240-13-8690,240-13-8690-89,5G
240112842685602,467090653359,213545186209572,47.226.159.109,240,47,24047,71671223,10383894,95899880,240-47-1258,240-47-1258-23,3G
240371975772111,467040253174,712594972722290,155.73.83.22,240,44,24044,23699272,53114083,85433518,240-44-9222,240-44-9222-45,5G
240809801405558,467063913417,684385775339944,112.226.148.101,240,24,24024,49587570,26959437,15211296,240-57-1023,240-16-5321-38,3G
240519389617437,467098435620,499227167875798,199.148.218.24,240,18,24018,75986183,30323068,82645596,240-18-3963,240-18-3963-30,4G
240019053589574,467001720678,179422379300770,7.249.233.9,240,72,24072,33087884,13208495,57708878,240-12-6705,240-17-4672-54,4G
240047501788729,467041999142,630325500391812,193.116.213.85,240,74,24074,88314149,46434964,35332031,240-74-4601,240-74-4601-59,4G
240317060954913,467022226338,269113940535985,166.121.92.60,240,81,24081,21770250,13997459,30295528,240-43-5967,240-05-7426-72,3G
240330358181606,467047119475,242943557289501,95.34.45.42,240,67,24067,27471544,76048994,79474564,240-02-6133,240-33-5187-16,5G
240456408978262,467058521209,206873059559586,161.60.229.95,240,95,24095,50230255,86033344,90412805,240-37-8380,240-87-1577-81,3G
240990554447312,467001969682,118885383542025,26.248.5.174,240,80,24080,86055147,65454642,59408400,240-16-6627,240-06-3863-59,4G
240189219816930,467056545161,336688734611011,120.253.144.139,240,45,24045,18957738,88538993,60033749,240-45-4288,240-45-4288-19,4G
240916212466657,467000021181,906967332746432,3.93.34.164,240,23,24023,96900561,35311521,53211640,240-98-8278,240-31-3889-43,5G
240757485253714,467097491145,895336662225316,142.146.218.23,240,45,24045,52095990,28873438,86369194,240-45-5457,240-45-5457-90,4G
240028603752124,467083991487,871706225866336,218.1.17.7,240,41,24041,41497801,11010445,98027305,240-41-1888,240-41-1888-65,3G
240397375877153,467035118832,833937418511427,32.120.23.128,240,70,24070,36170054,40907828,50262060,240-70-4670,240-70-4670-42,4G
240798905081492,467005629550,178691076388756,59.81.48.229,240,66,24066,85475987,48286615,86242464,240-66-5976,240-66-5976-24,4G
240449182192866,467004749038,501379084971258,164.63.105.59,240,53,24053,87925243,54555753,45822708,240-53-6297,240-53-6297-43,4G
240868701158181,467072751963,215283278368512,15.93.147.181,240,35,24035,17448128,86039993,24800935,240-35-2350,240-35-2350-97,3G
240742068362954,467084551378,190936044501402,166.92.69.45,240,33,24033,84142630,20278684,76793024,240-33-4524,240-33-4524-86,4G
240904839351983,467024866620,720342986102500,185.107.205.126,240,12,24012,79516483,19595758,16640928,240-12-7781,240-12-7781-24,5G
240632172193375,467040821575,886682044824241,15.25.139.197,240,99,24099,75619383,87206867,25542956,240-15-8071,240-02-4415-78,5G
240616206328409,467093973021,194382122176646,64.3.203.101,240,3,24003,41822527,88787429,56648585,240-58-7460,240-57-1605-20,5G
240157819730472,467041846813,279250820485799,223.15.247.239,240,93,24093,81257997,12271845,98670683,240-93-3412,240-93-3412-69,3G
