IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
24088XXXXXXXX,4670XXXXXXXX,61168696XXXXXXX,34.122.XXX.XXX,240,29,24029,44000000,74000000,41000000,240-29-XXXX,240-29-XXXX
24049XXXXXXXX,4670XXXXXXXX,24305357XXXXXXX,215.30.XXX.XXX,240,4,24004,66000000,85000000,59000000,240-04-XXXX,240-04-XXXX
24046XXXXXXXX,4670XXXXXXXX,98487446XXXXXXX,103.215.XXX.XXX,240,96,24096,78000000,63000000,55000000,240-96-XXXX,240-96-XXXX
24090XXXXXXXX,4670XXXXXXXX,61583363XXXXXXX,46.144.XXX.XXX,240,73,24073,33000000,95000000,76000000,240-73-XXXX,240-73-XXXX
24003XXXXXXXX,4670XXXXXXXX,47035619XXXXXXX,115.23.XXX.XXX,240,82,24082,79000000,12000000,19000000,240-82-XXXX,240-82-XXXX
24084XXXXXXXX,4670XXXXXXXX,24289484XXXXXXX,49.212.XXX.XXX,240,4,24004,78000000,44000000,82000000,240-04-XXXX,240-04-XXXX
24047XXXXXXXX,4670XXXXXXXX,52376656XXXXXXX,216.238.XXX.XXX,240,84,24084,43000000,48000000,22000000,240-84-XXXX,240-84-XXXX
24051XXXXXXXX,4670XXXXXXXX,40763714XXXXXXX,57.148.XXX.XXX,240,48,24048,26000000,20000000,99000000,240-48-XXXX,240-48-XXXX
24090XXXXXXXX,4670XXXXXXXX,27212880XXXXXXX,149.49.XXX.XXX,240,82,24082,77000000,56000000,62000000,240-82-XXXX,240-82-XXXX
24027XXXXXXXX,4670XXXXXXXX,45279000XXXXXXX,204.236.XXX.XXX,240,12,24012,34000000,76000000,66000000,240-12-XXXX,240-12-XXXX
24065XXXXXXXX,4670XXXXXXXX,29574814XXXXXXX,216.91.XXX.XXX,240,98,24098,28000000,94000000,79000000,240-98-XXXX,240-98-XXXX
24057XXXXXXXX,4670XXXXXXXX,58447502XXXXXXX,108.63.XXX.XXX,240,35,24035,65000000,26000000,57000000,240-35-XXXX,240-35-XXXX
24093XXXXXXXX,4670XXXXXXXX,32491607XXXXXXX,91.207.XXX.XXX,240,12,24012,20000000,31000000,56000000,240-12-XXXX,240-12-XXXX
24055XXXXXXXX,4670XXXXXXXX,98855162XXXXXXX,52.19.XXX.XXX,240,12,24012,22000000,18000000,73000000,240-12-XXXX,240-12-XXXX
24000XXXXXXXX,4670XXXXXXXX,80698159XXXXXXX,19.179.XXX.XXX,240,73,24073,72000000,82000000,46000000,240-73-XXXX,240-73-XXXX
24072XXXXXXXX,4670XXXXXXXX,51321368XXXXXXX,44.42.XXX.XXX,240,73,24073,10000000,80000000,28000000,240-73-XXXX,240-73-XXXX
24047XXXXXXXX,4670XXXXXXXX,68667423XXXXXXX,123.125.XXX.XXX,240,11,24011,45000000,20000000,66000000,240-11-XXXX,240-11-XXXX
24038XXXXXXXX,4670XXXXXXXX,93584597XXXXXXX,76.156.XXX.XXX,240,96,24096,81000000,12000000,34000000,240-96-XXXX,240-96-XXXX
24044XXXXXXXX,4670XXXXXXXX,54325223XXXXXXX,36.122.XXX.XXX,240,30,24030,82000000,73000000,34000000,240-30-XXXX,240-30-XXXX
24046XXXXXXXX,4670XXXXXXXX,31288466XXXXXXX,201.82.XXX.XXX,240,36,24036,95000000,50000000,36000000,240-36-XXXX,240-36-XXXX
24003XXXXXXXX,4670XXXXXXXX,30802666XXXXXXX,135.249.XXX.XXX,240,49,24049,93000000,55000000,93000000,240-49-XXXX,240-49-XXXX
24005XXXXXXXX,4670XXXXXXXX,15300062XXXXXXX,185.156.XXX.XXX,240,87,24087,35000000,86000000,35000000,240-87-XXXX,240-87-XXXX
24055XXXXXXXX,4670XXXXXXXX,60874366XXXXXXX,14.136.XXX.XXX,240,35,24035,53000000,18000000,98000000,240-35-XXXX,240-35-XXXX
24063XXXXXXXX,4670XXXXXXXX,14197492XXXXXXX,50.236.XXX.XXX,240,35,24035,86000000,96000000,62000000,240-35-XXXX,240-35-XXXX
24078XXXXXXXX,4670XXXXXXXX,65828293XXXXXXX,2.196.XXX.XXX,240,18,24018,19000000,50000000,20000000,240-18-XXXX,240-18-XXXX
24081XXXXXXXX,4670XXXXXXXX,71568435XXXXXXX,56.67.XXX.XXX,240,98,24098,77000000,55000000,98000000,240-98-XXXX,240-98-XXXX
24089XXXXXXXX,4670XXXXXXXX,44103265XXXXXXX,139.35.XXX.XXX,240,36,24036,48000000,89000000,12000000,240-36-XXXX,240-36-XXXX
24024XXXXXXXX,4670XXXXXXXX,57735307XXXXXXX,147.66.XXX.XXX,240,5,24005,41000000,44000000,50000000,240-05-XXXX,240-05-XXXX
24096XXXXXXXX,4670XXXXXXXX,54881018XXXXXXX,32.6.XXX.XXX,240,4,24004,11000000,95000000,94000000,240-04-XXXX,240-04-XXXX
24004XXXXXXXX,4670XXXXXXXX,22090729XXXXXXX,45.115.XXX.XXX,240,82,24082,55000000,21000000,73000000,240-82-XXXX,240-82-XXXX
24008XXXXXXXX,4670XXXXXXXX,92677695XXXXXXX,26.79.XXX.XXX,240,84,24084,53000000,87000000,22000000,240-84-XXXX,240-84-XXXX
24066XXXXXXXX,4670XXXXXXXX,41338443XXXXXXX,30.38.XXX.XXX,240,4,24004,42000000,93000000,29000000,240-04-XXXX,240-04-XXXX
24005XXXXXXXX,4670XXXXXXXX,28971329XXXXXXX,158.72.XXX.XXX,240,11,24011,32000000,18000000,48000000,240-11-XXXX,240-11-XXXX
24094XXXXXXXX,4670XXXXXXXX,75050252XXXXXXX,162.183.XXX.XXX,240,36,24036,71000000,85000000,12000000,240-36-XXXX,240-36-XXXX
24038XXXXXXXX,4670XXXXXXXX,13954845XXXXXXX,146.41.XXX.XXX,240,29,24029,98000000,28000000,21000000,240-29-XXXX,240-29-XXXX
24068XXXXXXXX,4670XXXXXXXX,82659280XXXXXXX,13.92.XXX.XXX,240,49,24049,29000000,98000000,85000000,240-49-XXXX,240-49-XXXX
24051XXXXXXXX,4670XXXXXXXX,27655789XXXXXXX,79.8.XXX.XXX,240,36,24036,86000000,92000000,40000000,240-36-XXXX,240-36-XXXX
24033XXXXXXXX,4670XXXXXXXX,40369856XXXXXXX,142.96.XXX.XXX,240,34,24034,37000000,37000000,18000000,240-34-XXXX,240-34-XXXX
24079XXXXXXXX,4670XXXXXXXX,96086421XXXXXXX,162.91.XXX.XXX,240,90,24090,42000000,79000000,82000000,240-90-XXXX,240-90-XXXX
24008XXXXXXXX,4670XXXXXXXX,29091078XXXXXXX,79.171.XXX.XXX,240,48,24048,88000000,83000000,28000000,240-48-XXXX,240-48-XXXX
24065XXXXXXXX,4670XXXXXXXX,21449650XXXXXXX,196.74.XXX.XXX,240,48,24048,83000000,61000000,15000000,240-48-XXXX,240-48-XXXX
24025XXXXXXXX,4670XXXXXXXX,93558632XXXXXXX,22.56.XXX.XXX,240,69,24069,10000000,91000000,76000000,240-69-XXXX,240-69-XXXX
24039XXXXXXXX,4670XXXXXXXX,29898606XXXXXXX,188.73.XXX.XXX,240,46,24046,90000000,50000000,54000000,240-46-XXXX,240-46-XXXX
24001XXXXXXXX,4670XXXXXXXX,59468550XXXXXXX,23.206.XXX.XXX,240,4,24004,73000000,28000000,26000000,240-04-XXXX,240-04-XXXX
24045XXXXXXXX,4670XXXXXXXX,52478375XXXXXXX,104.22.XXX.XXX,240,20,24020,92000000,85000000,76000000,240-20-XXXX,240-20-XXXX
24077XXXXXXXX,4670XXXXXXXX,56929234XXXXXXX,211.105.XXX.XXX,240,5,24005,19000000,51000000,50000000,240-05-XXXX,240-05-XXXX
24085XXXXXXXX,4670XXXXXXXX,74625235XXXXXXX,183.0.XXX.XXX,240,42,24042,17000000,79000000,50000000,240-42-XXXX,240-42-XXXX
24058XXXXXXXX,4670XXXXXXXX,62286700XXXXXXX,111.110.XXX.XXX,240,84,24084,46000000,65000000,21000000,240-84-XXXX,240-84-XXXX
24035XXXXXXXX,4670XXXXXXXX,30679969XXXXXXX,79.242.XXX.XXX,240,82,24082,29000000,23000000,79000000,240-82-XXXX,240-82-XXXX
24023XXXXXXXX,4670XXXXXXXX,13017249XXXXXXX,211.226.XXX.XXX,240,12,24012,48000000,47000000,81000000,240-12-XXXX,240-12-XXXX
24071XXXXXXXX,4670XXXXXXXX,28999435XXXXXXX,30.222.XXX.XXX,240,25,24025,92000000,55000000,82000000,240-25-XXXX,240-25-XXXX
24002XXXXXXXX,4670XXXXXXXX,54604858XXXXXXX,148.78.XXX.XXX,240,82,24082,22000000,72000000,23000000,240-82-XXXX,240-82-XXXX
24047XXXXXXXX,4670XXXXXXXX,25151444XXXXXXX,201.197.XXX.XXX,240,94,24094,91000000,87000000,27000000,240-94-XXXX,240-94-XXXX
24016XXXXXXXX,4670XXXXXXXX,61514973XXXXXXX,155.79.XXX.XXX,240,42,24042,86000000,55000000,83000000,240-42-XXXX,240-42-XXXX
24032XXXXXXXX,4670XXXXXXXX,24595457XXXXXXX,175.145.XXX.XXX,240,20,24020,39000000,28000000,87000000,240-20-XXXX,240-20-XXXX
24002XXXXXXXX,4670XXXXXXXX,21983952XXXXXXX,223.48.XXX.XXX,240,93,24093,49000000,18000000,59000000,240-93-XXXX,240-93-XXXX
24000XXXXXXXX,4670XXXXXXXX,98917575XXXXXXX,23.233.XXX.XXX,240,73,24073,58000000,66000000,30000000,240-73-XXXX,240-73-XXXX
24022XXXXXXXX,4670XXXXXXXX,78372512XXXXXXX,171.27.XXX.XXX,240,11,24011,34000000,67000000,91000000,240-11-XXXX,240-11-XXXX
24097XXXXXXXX,4670XXXXXXXX,29070658XXXXXXX,191.129.XXX.XXX,240,82,24082,91000000,21000000,42000000,240-82-XXXX,240-82-XXXX
24018XXXXXXXX,4670XXXXXXXX,48816900XXXXXXX,145.147.XXX.XXX,240,60,24060,18000000,94000000,73000000,240-60-XXXX,240-60-XXXX
24029XXXXXXXX,4670XXXXXXXX,44488013XXXXXXX,25.36.XXX.XXX,240,83,24083,98000000,69000000,59000000,240-83-XXXX,240-83-XXXX
24043XXXXXXXX,4670XXXXXXXX,87545284XXXXXXX,117.95.XXX.XXX,240,90,24090,72000000,63000000,73000000,240-90-XXXX,240-90-XXXX
24078XXXXXXXX,4670XXXXXXXX,81308986XXXXXXX,37.40.XXX.XXX,240,80,24080,45000000,23000000,44000000,240-80-XXXX,240-80-XXXX
24096XXXXXXXX,4670XXXXXXXX,23946199XXXXXXX,78.204.XXX.XXX,240,52,24052,14000000,13000000,93000000,240-52-XXXX,240-52-XXXX
24009XXXXXXXX,4670XXXXXXXX,95735668XXXXXXX,41.199.XXX.XXX,240,4,24004,19000000,47000000,18000000,240-04-XXXX,240-04-XXXX
24065XXXXXXXX,4670XXXXXXXX,39311339XXXXXXX,132.28.XXX.XXX,240,82,24082,19000000,19000000,86000000,240-82-XXXX,240-82-XXXX
24047XXXXXXXX,4670XXXXXXXX,64212251XXXXXXX,53.45.XXX.XXX,240,49,24049,26000000,86000000,81000000,240-49-XXXX,240-49-XXXX
24054XXXXXXXX,4670XXXXXXXX,62358969XXXXXXX,7.83.XXX.XXX,240,11,24011,28000000,14000000,35000000,240-11-XXXX,240-11-XXXX
24093XXXXXXXX,4670XXXXXXXX,38410963XXXXXXX,90.227.XXX.XXX,240,95,24095,19000000,14000000,29000000,240-95-XXXX,240-95-XXXX
24007XXXXXXXX,4670XXXXXXXX,76725470XXXXXXX,33.64.XXX.XXX,240,82,24082,55000000,63000000,53000000,240-82-XXXX,240-82-XXXX
24098XXXXXXXX,4670XXXXXXXX,68876111XXXXXXX,220.44.XXX.XXX,240,4,24004,60000000,31000000,12000000,240-04-XXXX,240-04-XXXX
24010XXXXXXXX,4670XXXXXXXX,91945021XXXXXXX,27.65.XXX.XXX,240,82,24082,94000000,50000000,56000000,240-82-XXXX,240-82-XXXX
24008XXXXXXXX,4670XXXXXXXX,30027622XXXXXXX,56.245.XXX.XXX,240,86,24086,96000000,58000000,48000000,240-86-XXXX,240-86-XXXX
24064XXXXXXXX,4670XXXXXXXX,89551741XXXXXXX,169.107.XXX.XXX,240,98,24098,24000000,53000000,40000000,240-98-XXXX,240-98-XXXX
24036XXXXXXXX,4670XXXXXXXX,28307917XXXXXXX,5.195.XXX.XXX,240,30,24030,27000000,14000000,86000000,240-30-XXXX,240-30-XXXX
24042XXXXXXXX,4670XXXXXXXX,65256920XXXXXXX,24.187.XXX.XXX,240,87,24087,47000000,11000000,67000000,240-87-XXXX,240-87-XXXX
24033XXXXXXXX,4670XXXXXXXX,62924755XXXXXXX,16.237.XXX.XXX,240,33,24033,84000000,11000000,64000000,240-33-XXXX,240-33-XXXX
24025XXXXXXXX,4670XXXXXXXX,59716992XXXXXXX,57.224.XXX.XXX,240,98,24098,14000000,49000000,67000000,240-98-XXXX,240-98-XXXX
24049XXXXXXXX,4670XXXXXXXX,59066128XXXXXXX,190.244.XXX.XXX,240,93,24093,28000000,54000000,42000000,240-93-XXXX,240-93-XXXX
24017XXXXXXXX,4670XXXXXXXX,80690141XXXXXXX,208.220.XXX.XXX,240,35,24035,93000000,59000000,18000000,240-35-XXXX,240-35-XXXX
24071XXXXXXXX,4670XXXXXXXX,65906603XXXXXXX,208.222.XXX.XXX,240,36,24036,96000000,12000000,49000000,240-36-XXXX,240-36-XXXX
24010XXXXXXXX,4670XXXXXXXX,51137063XXXXXXX,91.110.XXX.XXX,240,36,24036,16000000,29000000,57000000,240-36-XXXX,240-36-XXXX
24072XXXXXXXX,4670XXXXXXXX,59616555XXXXXXX,93.140.XXX.XXX,240,11,24011,29000000,60000000,70000000,240-11-XXXX,240-11-XXXX
24028XXXXXXXX,4670XXXXXXXX,87004412XXXXXXX,98.20.XXX.XXX,240,35,24035,15000000,28000000,83000000,240-35-XXXX,240-35-XXXX
24040XXXXXXXX,4670XXXXXXXX,21219199XXXXXXX,45.139.XXX.XXX,240,4,24004,75000000,52000000,90000000,240-04-XXXX,240-04-XXXX
24080XXXXXXXX,4670XXXXXXXX,69622247XXXXXXX,26.204.XXX.XXX,240,34,24034,28000000,88000000,90000000,240-34-XXXX,240-34-XXXX
24023XXXXXXXX,4670XXXXXXXX,28378036XXXXXXX,188.33.XXX.XXX,240,4,24004,15000000,50000000,88000000,240-04-XXXX,240-04-XXXX
24078XXXXXXXX,4670XXXXXXXX,47207440XXXXXXX,125.175.XXX.XXX,240,80,24080,85000000,68000000,44000000,240-80-XXXX,240-80-XXXX
24071XXXXXXXX,4670XXXXXXXX,58474537XXXXXXX,120.167.XXX.XXX,240,96,24096,95000000,20000000,78000000,240-96-XXXX,240-96-XXXX
24021XXXXXXXX,4670XXXXXXXX,47771252XXXXXXX,17.170.XXX.XXX,240,36,24036,39000000,30000000,77000000,240-36-XXXX,240-36-XXXX
24038XXXXXXXX,4670XXXXXXXX,69315901XXXXXXX,198.22.XXX.XXX,240,12,24012,25000000,39000000,27000000,240-12-XXXX,240-12-XXXX
24023XXXXXXXX,4670XXXXXXXX,89614758XXXXXXX,113.25.XXX.XXX,240,20,24020,50000000,99000000,11000000,240-20-XXXX,240-20-XXXX
24011XXXXXXXX,4670XXXXXXXX,42456869XXXXXXX,177.73.XXX.XXX,240,93,24093,80000000,39000000,35000000,240-93-XXXX,240-93-XXXX
24028XXXXXXXX,4670XXXXXXXX,40541809XXXXXXX,183.233.XXX.XXX,240,11,24011,79000000,28000000,76000000,240-11-XXXX,240-11-XXXX
24054XXXXXXXX,4670XXXXXXXX,67440042XXXXXXX,102.20.XXX.XXX,240,93,24093,75000000,24000000,63000000,240-93-XXXX,240-93-XXXX
24081XXXXXXXX,4670XXXXXXXX,67002833XXXXXXX,143.68.XXX.XXX,240,82,24082,57000000,73000000,99000000,240-82-XXXX,240-82-XXXX
24067XXXXXXXX,4670XXXXXXXX,13590174XXXXXXX,71.82.XXX.XXX,240,34,24034,93000000,93000000,22000000,240-34-XXXX,240-34-XXXX
24018XXXXXXXX,4670XXXXXXXX,61489930XXXXXXX,1.111.XXX.XXX,240,93,24093,14000000,33000000,84000000,240-93-XXXX,240-93-XXXX
24042XXXXXXXX,4670XXXXXXXX,78006116XXXXXXX,24.51.XXX.XXX,240,18,24018,92000000,57000000,48000000,240-18-XXXX,240-18-XXXX
24000XXXXXXXX,4670XXXXXXXX,98750131XXXXXXX,181.94.XXX.XXX,240,25,24025,18000000,50000000,25000000,240-25-XXXX,240-25-XXXX
24020XXXXXXXX,4670XXXXXXXX,62385285XXXXXXX,135.84.XXX.XXX,240,85,24085,55000000,76000000,77000000,240-85-XXXX,240-85-XXXX
24052XXXXXXXX,4670XXXXXXXX,93828673XXXXXXX,181.61.XXX.XXX,240,93,24093,19000000,86000000,81000000,240-93-XXXX,240-93-XXXX
24063XXXXXXXX,4670XXXXXXXX,34239835XXXXXXX,194.110.XXX.XXX,240,60,24060,98000000,72000000,45000000,240-60-XXXX,240-60-XXXX
24089XXXXXXXX,4670XXXXXXXX,65356542XXXXXXX,147.247.XXX.XXX,240,96,24096,64000000,42000000,25000000,240-96-XXXX,240-96-XXXX
24030XXXXXXXX,4670XXXXXXXX,33620336XXXXXXX,152.5.XXX.XXX,240,29,24029,90000000,49000000,18000000,240-29-XXXX,240-29-XXXX
24051XXXXXXXX,4670XXXXXXXX,52065222XXXXXXX,44.177.XXX.XXX,240,86,24086,29000000,24000000,33000000,240-86-XXXX,240-86-XXXX
24047XXXXXXXX,4670XXXXXXXX,73783187XXXXXXX,79.138.XXX.XXX,240,98,24098,42000000,43000000,84000000,240-98-XXXX,240-98-XXXX
24045XXXXXXXX,4670XXXXXXXX,96493863XXXXXXX,83.77.XXX.XXX,240,82,24082,65000000,54000000,66000000,240-82-XXXX,240-82-XXXX
24024XXXXXXXX,4670XXXXXXXX,94328498XXXXXXX,168.61.XXX.XXX,240,30,24030,43000000,79000000,97000000,240-30-XXXX,240-30-XXXX
24029XXXXXXXX,4670XXXXXXXX,60643036XXXXXXX,160.168.XXX.XXX,240,93,24093,94000000,40000000,21000000,240-93-XXXX,240-93-XXXX
24034XXXXXXXX,4670XXXXXXXX,70895638XXXXXXX,59.106.XXX.XXX,240,94,24094,48000000,76000000,61000000,240-94-XXXX,240-94-XXXX
24063XXXXXXXX,4670XXXXXXXX,88235926XXXXXXX,132.105.XXX.XXX,240,90,24090,63000000,38000000,61000000,240-90-XXXX,240-90-XXXX
24069XXXXXXXX,4670XXXXXXXX,93169072XXXXXXX,13.117.XXX.XXX,240,55,24055,15000000,87000000,34000000,240-55-XXXX,240-55-XXXX
24028XXXXXXXX,4670XXXXXXXX,58397866XXXXXXX,90.226.XXX.XXX,240,34,24034,52000000,68000000,32000000,240-34-XXXX,240-34-XXXX
24072XXXXXXXX,4670XXXXXXXX,15474970XXXXXXX,172.216.XXX.XXX,240,25,24025,25000000,29000000,26000000,240-25-XXXX,240-25-XXXX
24013XXXXXXXX,4670XXXXXXXX,76855296XXXXXXX,27.151.XXX.XXX,240,11,24011,60000000,89000000,24000000,240-11-XXXX,240-11-XXXX
24020XXXXXXXX,4670XXXXXXXX,96388439XXXXXXX,157.108.XXX.XXX,240,25,24025,61000000,22000000,63000000,240-25-XXXX,240-25-XXXX
24023XXXXXXXX,4670XXXXXXXX,58190104XXXXXXX,155.223.XXX.XXX,240,34,24034,62000000,73000000,46000000,240-34-XXXX,240-34-XXXX
24096XXXXXXXX,4670XXXXXXXX,94498056XXXXXXX,108.82.XXX.XXX,240,84,24084,74000000,50000000,29000000,240-84-XXXX,240-84-XXXX
24043XXXXXXXX,4670XXXXXXXX,44008132XXXXXXX,158.241.XXX.XXX,240,90,24090,25000000,98000000,72000000,240-90-XXXX,240-90-XXXX
24026XXXXXXXX,4670XXXXXXXX,44805028XXXXXXX,24.150.XXX.XXX,240,90,24090,25000000,11000000,33000000,240-90-XXXX,240-90-XXXX
24077XXXXXXXX,4670XXXXXXXX,35262608XXXXXXX,47.182.XXX.XXX,240,52,24052,94000000,82000000,35000000,240-52-XXXX,240-52-XXXX
24047XXXXXXXX,4670XXXXXXXX,86427662XXXXXXX,172.177.XXX.XXX,240,4,24004,65000000,76000000,87000000,240-04-XXXX,240-04-XXXX
24084XXXXXXXX,4670XXXXXXXX,18524244XXXXXXX,126.230.XXX.XXX,240,34,24034,96000000,56000000,70000000,240-34-XXXX,240-34-XXXX
24060XXXXXXXX,4670XXXXXXXX,65950146XXXXXXX,119.111.XXX.XXX,240,20,24020,21000000,99000000,74000000,240-20-XXXX,240-20-XXXX
24023XXXXXXXX,4670XXXXXXXX,33449822XXXXXXX,152.65.XXX.XXX,240,90,24090,92000000,40000000,26000000,240-90-XXXX,240-90-XXXX
24037XXXXXXXX,4670XXXXXXXX,91826622XXXXXXX,63.162.XXX.XXX,240,73,24073,94000000,25000000,37000000,240-73-XXXX,240-73-XXXX
24024XXXXXXXX,4670XXXXXXXX,48488047XXXXXXX,168.93.XXX.XXX,240,49,24049,58000000,94000000,99000000,240-49-XXXX,240-49-XXXX
24028XXXXXXXX,4670XXXXXXXX,55406344XXXXXXX,27.90.XXX.XXX,240,46,24046,14000000,98000000,96000000,240-46-XXXX,240-46-XXXX
24090XXXXXXXX,4670XXXXXXXX,83071525XXXXXXX,165.114.XXX.XXX,240,29,24029,50000000,21000000,14000000,240-29-XXXX,240-29-XXXX
24056XXXXXXXX,4670XXXXXXXX,44720808XXXXXXX,126.141.XXX.XXX,240,35,24035,60000000,44000000,94000000,240-35-XXXX,240-35-XXXX
24051XXXXXXXX,4670XXXXXXXX,48189707XXXXXXX,2.195.XXX.XXX,240,42,24042,54000000,79000000,88000000,240-42-XXXX,240-42-XXXX
24057XXXXXXXX,4670XXXXXXXX,88952163XXXXXXX,90.2.XXX.XXX,240,36,24036,95000000,66000000,69000000,240-36-XXXX,240-36-XXXX
24076XXXXXXXX,4670XXXXXXXX,59570909XXXXXXX,23.176.XXX.XXX,240,20,24020,86000000,48000000,15000000,240-20-XXXX,240-20-XXXX
24021XXXXXXXX,4670XXXXXXXX,75604774XXXXXXX,159.105.XXX.XXX,240,5,24005,66000000,74000000,86000000,240-05-XXXX,240-05-XXXX
24097XXXXXXXX,4670XXXXXXXX,61973818XXXXXXX,16.141.XXX.XXX,240,80,24080,47000000,96000000,21000000,240-80-XXXX,240-80-XXXX
24009XXXXXXXX,4670XXXXXXXX,26144134XXXXXXX,78.46.XXX.XXX,240,36,24036,87000000,69000000,21000000,240-36-XXXX,240-36-XXXX
24095XXXXXXXX,4670XXXXXXXX,23332334XXXXXXX,47.146.XXX.XXX,240,35,24035,22000000,30000000,51000000,240-35-XXXX,240-35-XXXX
24020XXXXXXXX,4670XXXXXXXX,37187070XXXXXXX,55.158.XXX.XXX,240,86,24086,77000000,61000000,25000000,240-86-XXXX,240-86-XXXX
24005XXXXXXXX,4670XXXXXXXX,50884443XXXXXXX,27.0.XXX.XXX,240,69,24069,29000000,60000000,82000000,240-69-XXXX,240-69-XXXX
24038XXXXXXXX,4670XXXXXXXX,57166514XXXXXXX,53.43.XXX.XXX,240,36,24036,81000000,85000000,19000000,240-36-XXXX,240-36-XXXX
24016XXXXXXXX,4670XXXXXXXX,38269460XXXXXXX,61.10.XXX.XXX,240,80,24080,91000000,73000000,10000000,240-80-XXXX,240-80-XXXX
24026XXXXXXXX,4670XXXXXXXX,11131640XXXXXXX,125.1.XXX.XXX,240,82,24082,39000000,12000000,47000000,240-82-XXXX,240-82-XXXX
24053XXXXXXXX,4670XXXXXXXX,47224958XXXXXXX,115.20.XXX.XXX,240,12,24012,98000000,85000000,90000000,240-12-XXXX,240-12-XXXX
24021XXXXXXXX,4670XXXXXXXX,10262390XXXXXXX,43.217.XXX.XXX,240,84,24084,26000000,79000000,72000000,240-84-XXXX,240-84-XXXX
24058XXXXXXXX,4670XXXXXXXX,66884191XXXXXXX,99.223.XXX.XXX,240,82,24082,18000000,94000000,93000000,240-82-XXXX,240-82-XXXX
24007XXXXXXXX,4670XXXXXXXX,93156815XXXXXXX,125.33.XXX.XXX,240,30,24030,18000000,14000000,60000000,240-30-XXXX,240-30-XXXX
24012XXXXXXXX,4670XXXXXXXX,65177982XXXXXXX,192.70.XXX.XXX,240,25,24025,72000000,67000000,93000000,240-25-XXXX,240-25-XXXX
24015XXXXXXXX,4670XXXXXXXX,44398138XXXXXXX,55.24.XXX.XXX,240,96,24096,42000000,28000000,15000000,240-96-XXXX,240-96-XXXX
24024XXXXXXXX,4670XXXXXXXX,79481912XXXXXXX,104.57.XXX.XXX,240,87,24087,17000000,66000000,56000000,240-87-XXXX,240-87-XXXX
24033XXXXXXXX,4670XXXXXXXX,70975394XXXXXXX,136.25.XXX.XXX,240,36,24036,72000000,93000000,38000000,240-36-XXXX,240-36-XXXX
24075XXXXXXXX,4670XXXXXXXX,94736292XXXXXXX,124.55.XXX.XXX,240,46,24046,48000000,33000000,39000000,240-46-XXXX,240-46-XXXX
24025XXXXXXXX,4670XXXXXXXX,42232378XXXXXXX,5.2.XXX.XXX,240,34,24034,18000000,25000000,29000000,240-34-XXXX,240-34-XXXX
24033XXXXXXXX,4670XXXXXXXX,17148298XXXXXXX,159.106.XXX.XXX,240,90,24090,20000000,73000000,99000000,240-90-XXXX,240-90-XXXX
24012XXXXXXXX,4670XXXXXXXX,63814070XXXXXXX,64.200.XXX.XXX,240,96,24096,41000000,63000000,39000000,240-96-XXXX,240-96-XXXX
24066XXXXXXXX,4670XXXXXXXX,78754653XXXXXXX,158.10.XXX.XXX,240,80,24080,64000000,59000000,76000000,240-80-XXXX,240-80-XXXX
24046XXXXXXXX,4670XXXXXXXX,25916596XXXXXXX,26.231.XXX.XXX,240,25,24025,36000000,54000000,43000000,240-25-XXXX,240-25-XXXX
24043XXXXXXXX,4670XXXXXXXX,40545068XXXXXXX,96.105.XXX.XXX,240,80,24080,84000000,72000000,71000000,240-80-XXXX,240-80-XXXX
24015XXXXXXXX,4670XXXXXXXX,55610169XXXXXXX,123.210.XXX.XXX,240,85,24085,53000000,88000000,13000000,240-85-XXXX,240-85-XXXX
24002XXXXXXXX,4670XXXXXXXX,54136340XXXXXXX,68.46.XXX.XXX,240,84,24084,84000000,33000000,14000000,240-84-XXXX,240-84-XXXX
24097XXXXXXXX,4670XXXXXXXX,33062057XXXXXXX,36.189.XXX.XXX,240,20,24020,82000000,66000000,74000000,240-20-XXXX,240-20-XXXX
24016XXXXXXXX,4670XXXXXXXX,10999023XXXXXXX,131.110.XXX.XXX,240,33,24033,80000000,54000000,86000000,240-33-XXXX,240-33-XXXX
24077XXXXXXXX,4670XXXXXXXX,61628861XXXXXXX,108.220.XXX.XXX,240,82,24082,31000000,46000000,94000000,240-82-XXXX,240-82-XXXX
24041XXXXXXXX,4670XXXXXXXX,15990830XXXXXXX,79.226.XXX.XXX,240,35,24035,63000000,36000000,63000000,240-35-XXXX,240-35-XXXX
24004XXXXXXXX,4670XXXXXXXX,12424794XXXXXXX,90.162.XXX.XXX,240,29,24029,62000000,32000000,20000000,240-29-XXXX,240-29-XXXX
24004XXXXXXXX,4670XXXXXXXX,90289763XXXXXXX,142.113.XXX.XXX,240,18,24018,42000000,36000000,22000000,240-18-XXXX,240-18-XXXX
24060XXXXXXXX,4670XXXXXXXX,93842238XXXXXXX,188.44.XXX.XXX,240,95,24095,38000000,24000000,57000000,240-95-XXXX,240-95-XXXX
24020XXXXXXXX,4670XXXXXXXX,90378849XXXXXXX,30.42.XXX.XXX,240,25,24025,22000000,90000000,53000000,240-25-XXXX,240-25-XXXX
24062XXXXXXXX,4670XXXXXXXX,41219836XXXXXXX,59.113.XXX.XXX,240,96,24096,42000000,93000000,20000000,240-96-XXXX,240-96-XXXX
24025XXXXXXXX,4670XXXXXXXX,65686049XXXXXXX,35.218.XXX.XXX,240,87,24087,37000000,82000000,17000000,240-87-XXXX,240-87-XXXX
